step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_abs_raw_log_depth_residual,ssr_max_bound_saturation_fraction,ssr_max_depth_span
811,joint,0.20494634471833706,0.8684407472610474,2e-06,5e-07,0.0,0.0009264467225875705,0.028810799936763942,0.02021158568095416,0.0010113027674378827,0.02431368676479906,0.03195849101757631,0.0010765830229502171,0.021483907010406256,0.02041781786829233,0.0011305820662528276,0.020759929553605616,0.03284521377645433,0.09829232096672058,0.23773038387298584,0.0003509521484375,710.0
812,joint,0.2619570028036833,1.847213864326477,2e-06,5e-07,0.0,0.0010106775589520112,0.037735651596449316,0.03359176579397172,0.001080782400094904,0.032893046736717224,0.03367746830917895,0.001134986690885853,0.02944814320653677,0.03230162081308663,0.001178068239823915,0.027509075473062694,0.030395722249522805,0.09815078973770142,0.23371346294879913,0.007761637680232525,856.0
813,joint,0.16882728599011898,1.1838068962097168,2e-06,5e-07,0.0,0.0008470073880744167,0.02369991526938975,0.020410540339071304,0.0009331879846286029,0.020003140321932733,0.016619474510662258,0.0010038539621746168,0.017961100791580975,0.03175811714027077,0.0010667402020771988,0.01804345566779375,0.016480750986374915,0.09978239238262177,0.34111401438713074,0.0066680908203125,576.0
814,joint,0.2028570482507348,1.123836874961853,2e-06,5e-07,0.0,0.00089384015154792,0.02867356955539435,0.024934861692599952,0.0009757270818226971,0.02492235682439059,0.02547066193073988,0.0010401420877315104,0.022666322300210595,0.02335906238295138,0.0010939818748738617,0.022259195218794048,0.026567329303361475,0.09876000881195068,0.253849595785141,0.0026346843224018812,860.0
815,joint,0.18653790187090635,0.7122087478637695,2e-06,5e-07,0.0,0.0009437529079150409,0.02669776137918234,0.02490552607923746,0.0010160356905544177,0.022544050822034478,0.02104090352077037,0.001078250956197735,0.02014877152396366,0.022491754731163383,0.0011354052548995242,0.019984270096756518,0.024551421403884888,0.09797988086938858,0.22925040125846863,0.0074818930588662624,661.0
816,joint,0.13323702290654182,0.9385895729064941,2e-06,5e-07,0.0,0.0007824898566468619,0.021188017213717103,0.01779924484435469,0.0008690205140737817,0.01743995794095099,0.016681979526765645,0.0009390491322847083,0.015250367810949683,0.012420394457876682,0.0009993628336815163,0.015308797359466553,0.013558342936448753,0.09926190227270126,0.27991506457328796,0.0043182373046875,487.0
817,joint,0.20282238721847534,0.8005737066268921,2e-06,5e-07,0.0,0.0008030535318539478,0.026473892154172063,0.036175891873426735,0.0008678312442498282,0.022518045792821795,0.03307883336674422,0.0009304943305323832,0.020124476635828614,0.020326828001998365,0.0009824313165154308,0.019960558332968503,0.020580057869665325,0.09866555035114288,0.250154972076416,0.0003306071157567203,713.0
818,joint,0.14355417527258396,1.0672272443771362,2e-06,5e-07,0.0,0.000816283452877542,0.021463947428856045,0.01813289785059169,0.0008985758540802635,0.0175246566941496,0.017357859236653894,0.0009553483032505028,0.015352469956269488,0.017061897146049887,0.0010058761108666658,0.014828700077487156,0.018155663274228573,0.09808830916881561,0.23203620314598083,0.005442301742732525,783.0
819,joint,0.16763784736394882,1.240344762802124,2e-06,5e-07,0.0,0.0007899948905105703,0.027545498684048653,0.016417567851021886,0.000880298342963215,0.024118536384776235,0.01729000185150653,0.0009537846999592148,0.021850934834219515,0.01829300180543214,0.0010167949803872034,0.021785018616355956,0.01669641293119639,0.09986533969640732,0.36513110995292664,0.006968180648982525,469.0
820,joint,0.12438089866191149,1.196022629737854,2e-06,5e-07,0.0,0.0007631576772837434,0.017528887488879263,0.01739666296634823,0.0008474094647681341,0.013982775097247213,0.016526880557648838,0.0009104298223974183,0.011995947454124689,0.015105799247976393,0.0009694138352642767,0.012031263671815395,0.016322270268574357,0.09898741543292999,0.26403677463531494,0.0012461345177143812,661.0
821,joint,0.1383971688337624,0.7795186042785645,2e-06,5e-07,0.0,0.000823225451313192,0.018105024879332632,0.019012145785382017,0.0009071630993275903,0.01502267987234518,0.018575586611405015,0.0009690876031527296,0.01325585892482195,0.019214985048165545,0.001027082122163847,0.012993106880458072,0.01849121885607019,0.09950143843889236,0.2995924651622772,0.0045827231369912624,462.0
822,joint,0.1813880056142807,0.8881473541259766,2e-06,5e-07,0.0,0.0007907753606559709,0.023988907283637673,0.027055929822381586,0.0008773880326771177,0.020186288456898183,0.024772961216513067,0.0009387741156388074,0.017938464414328337,0.022215291450265795,0.0009913663016050123,0.017934856412466615,0.023697003489360213,0.09814747422933578,0.23362313210964203,0.0006256103515625,871.0
823,joint,0.22437499836087227,0.8447926640510559,2e-06,5e-07,0.0,0.0008308655887958594,0.027423786814324558,0.03814137040171772,0.0009081986063392833,0.023318498337175697,0.016837051254697144,0.00097824268596014,0.02078291168436408,0.03696487611159682,0.001042692136252299,0.020936587068717927,0.03620991692878306,0.0986575186252594,0.24985314905643463,0.0016733806114643812,714.0
824,joint,0.22122300323098898,0.7790712714195251,2e-06,5e-07,0.0,0.000918121550057549,0.03184249019250274,0.03470080008264631,0.0010037055253633298,0.027771867986302823,0.03398902830667794,0.0010653120334609412,0.025201856158673763,0.01948174776043743,0.0011159241184941493,0.02428354969015345,0.019848602707497776,0.09840990602970123,0.24132701754570007,0.0018971761455759406,783.0
825,joint,0.11614436842501163,0.6970404386520386,2e-06,5e-07,0.0,0.0007146846837713383,0.017295786063186824,0.016183102852664888,0.0007912612345535308,0.013441213872283697,0.013755411840975285,0.0008620800581411459,0.01155243586981669,0.014118752849753946,0.0009267069544875994,0.011354985064826906,0.015147949452511966,0.09911499172449112,0.27080202102661133,0.00015767416334711015,462.0
826,joint,0.14336302690207958,0.9818884134292603,2e-06,5e-07,0.0,0.000809880999440793,0.01810886850580573,0.02161860541673377,0.0008916106089600362,0.014631863159593195,0.020854701346252114,0.0009485760238021612,0.012788715481292456,0.018853443150874227,0.0009967006262741052,0.012482547550462186,0.02037750877207145,0.09945699572563171,0.29531192779541016,0.0005035400390625,667.0
827,joint,0.10611516563221812,1.5661391019821167,2e-06,5e-07,0.0,0.0007529333233833313,0.016032254410674796,0.014191862632287666,0.0008395894692512229,0.012807633058400825,0.013172312290407717,0.0009058756404556334,0.010917594569036737,0.012340292450971901,0.0009664000608609058,0.010596125765005127,0.012592292740009725,0.09882093966007233,0.2563842535018921,0.000335693359375,659.0
828,joint,0.13027546554803848,0.6921793818473816,2e-06,5e-07,0.0,0.0007373169100901578,0.019091246649622917,0.017203001654706895,0.0008320776323671453,0.015754642081446946,0.01634434680454433,0.0008983411462395452,0.01402632478857413,0.015255773032549769,0.0009602337377145886,0.014158771431539208,0.015013390453532338,0.09866645187139511,0.2501890957355499,0.00038655599928461015,659.0
829,joint,0.19698400981724262,0.9027292132377625,2e-06,5e-07,0.0,0.0008523815558874048,0.027271664352156222,0.028428090794477612,0.0009339373209513724,0.02337134291883558,0.025428423541598022,0.0009984028001781553,0.02078218327369541,0.025277903769165277,0.0010564640542725101,0.020332555985078216,0.02225065982202068,0.09924482554197311,0.27876710891723633,0.0027618408203125,877.0
830,joint,0.12745438888669014,0.8581175208091736,2e-06,5e-07,0.0,0.0007062164913804736,0.018509112880565226,0.017869556846562773,0.0008089698967523873,0.014919931651093066,0.015768107783515006,0.0008783546072663739,0.012945812253747135,0.015216425730613992,0.0009402664072695188,0.012624613620573655,0.016267022234387696,0.09927041828632355,0.28049731254577637,0.0027669272385537624,561.0
831,joint,0.3065643443260342,1.2230162620544434,2e-06,5e-07,0.0,0.0009765732065716293,0.039805743435863405,0.04140503529924899,0.0010625403010635637,0.036107756255660206,0.0338118348736316,0.0011295518779661506,0.033540021468070336,0.02969010779634118,0.00119267371337628,0.03318066173233092,0.05466184683609754,0.09696691483259201,0.20867270231246948,0.000244140625,786.0
832,joint,0.09989544888958335,0.7865033745765686,2e-06,5e-07,0.0,0.0006791920677642338,0.015727418125607073,0.012925850111059844,0.0007900331111159176,0.011992843268672004,0.012347948097158223,0.0008704347783350386,0.00976959713443648,0.012131796480389312,0.0009504461268079467,0.009971981984563172,0.011737908353097737,0.0988084003329277,0.2558524012565613,0.0010172526817768812,659.0
833,joint,0.13645875710062683,0.49649572372436523,2e-06,5e-07,0.0,0.0007727348274784163,0.01833450695266947,0.017564566485816613,0.0008631474265712313,0.01563654310302809,0.019353954296093434,0.0009248477217624895,0.014184952786308713,0.01564466202398762,0.0009808524046093225,0.014127313304925337,0.018070676072966307,0.09992936998605728,0.3974141776561737,0.0023345947265625,582.0
834,joint,0.19144358485937119,1.19151771068573,2e-06,5e-07,0.0,0.0008933326316764578,0.022805013111792505,0.03820430883206427,0.0009955580462701619,0.01958765450399369,0.015951759298332036,0.0010683292348403484,0.018230038753245026,0.015562426124233752,0.0011334438750054687,0.01855883450480178,0.038452881621196866,0.09890583157539368,0.2601417303085327,0.00029500326490961015,535.0
835,joint,0.13757035043090582,1.03253173828125,2e-06,5e-07,0.0,0.0007903663135948591,0.01962618390098214,0.01682057126890868,0.0008779168056207709,0.0162980651948601,0.015046230400912464,0.000942972706980072,0.014421868312638253,0.017745652934536338,0.0009966609213734046,0.013860030041541904,0.020143830915912986,0.09959305077791214,0.3097670376300812,0.0033620200119912624,492.0
836,joint,0.11580612370744348,1.121408224105835,2e-06,5e-07,0.0,0.0007218792925414164,0.015669472864829004,0.015559653344098479,0.0007899342344899196,0.012679085397394374,0.013997545815072954,0.0008401983795920387,0.01135963256820105,0.016229891625698656,0.0008861985770636238,0.011504559020977467,0.015568071394227445,0.09878882020711899,0.2550325095653534,0.0042724609375,783.0
837,joint,0.09222218208014965,1.128035306930542,2e-06,5e-07,0.0,0.00074620056693675,0.013409061008132994,0.012755547591950744,0.0008420792328251991,0.01015181010006927,0.011052867455873638,0.0009079290175577626,0.00867310186731629,0.011072916386183351,0.0009666494734119624,0.008973238989710808,0.01267077907687053,0.09937702864408493,0.2884220480918884,0.0012105306377634406,579.0
838,joint,0.12681913375854492,0.7212899327278137,2e-06,5e-07,0.0,0.000798971377662383,0.018868398503400385,0.01605170057155192,0.0008805026591289788,0.01478337834123522,0.016869449871592224,0.000950924055359792,0.012173506547696888,0.015127935796044767,0.0010105479741469026,0.012120492057874799,0.01718332595191896,0.0993543490767479,0.28662848472595215,0.0029246013145893812,494.0
839,joint,0.16091128485277295,1.045612096786499,2e-06,5e-07,0.0,0.0006913944089319557,0.022064155113184825,0.014949777687434107,0.0007859106553951278,0.018615064880577847,0.016509799956111237,0.000857906365126837,0.016616148583125323,0.025416534423129633,0.0009245668770745397,0.01668170979246497,0.026798313250765204,0.09949752688407898,0.29920050501823425,0.004302978515625,508.0
840,joint,0.10670404694974422,0.9676902890205383,2e-06,5e-07,0.0,0.0006524371674458962,0.016282202588627115,0.011788472707848996,0.0007570539710286539,0.01358998951036483,0.011450450983829796,0.0008282944327220321,0.012282922107260674,0.01091833965620026,0.0008974220399977639,0.012403442262439057,0.014853022381430492,0.09987403452396393,0.36847057938575745,0.0070343017578125,783.0
841,joint,0.18333496106788516,1.1191786527633667,2e-06,5e-07,0.0,0.0008713164570508525,0.024070243816822767,0.02368468709755689,0.0009528213922749273,0.020386596850585192,0.027027857810026035,0.0010176016221521422,0.01784466289973352,0.02230154536664486,0.0010773300673463382,0.01719108026009053,0.026909219741355628,0.09846318513154984,0.24304458498954773,0.0003763834829442203,878.0
842,joint,0.1297467309050262,2.07173490524292,2e-06,5e-07,0.0,0.0007131607599148992,0.021619600185658783,0.017188319005072117,0.0008087629976216704,0.017126336315413937,0.013702750904485583,0.0008823845346341841,0.014172061899444088,0.013635736191645265,0.0009416884349775501,0.013176943000871688,0.015778981905896217,0.09975340962409973,0.33485540747642517,0.004404704086482525,496.0
843,joint,0.20015649450942874,1.3964524269104004,2e-06,5e-07,0.0,0.0007452715908584651,0.027180129545740783,0.01766125235008076,0.0008307087628054433,0.023996422649361193,0.035588211845606565,0.0008938102546380833,0.021989144734106958,0.013931438617873937,0.0009517448852420785,0.020917051297146827,0.03547130641527474,0.09981613606214523,0.3495483100414276,0.00738525390625,581.0
844,joint,0.12474092561751604,0.8524717688560486,2e-06,5e-07,0.0,0.0007614793430548161,0.01784758988651447,0.015490147401578724,0.0008541873539797962,0.014700695290230215,0.01566425515920855,0.0009201496868627146,0.012942546716658399,0.01569846397615038,0.0009820242848945782,0.012863188283517957,0.016016200883314013,0.09876687079668045,0.2541288435459137,0.0006306966533884406,577.0
845,joint,0.11578960111364722,0.832085132598877,2e-06,5e-07,0.0,0.0007923503872007132,0.01572594654862769,0.016461740131489933,0.0008802740412647836,0.012679109757300466,0.014889515412505716,0.0009418368208571337,0.010998153738910332,0.014779959397856146,0.0010036342864623293,0.010920339991571382,0.015716739813797176,0.09971091151237488,0.326894611120224,0.0071309409104287624,528.0
846,joint,0.12347704544663429,1.008597493171692,2e-06,5e-07,0.0,0.0007123980176402256,0.018516719457693398,0.017553683486767113,0.0007909063569968566,0.014389258343726397,0.015412748616654426,0.0008647136928630061,0.011540686711668968,0.014770136505831033,0.000934389179747086,0.011096547183115035,0.016894859145395458,0.09913282096385956,0.2718239426612854,0.0030924479942768812,562.0
847,joint,0.15267279744148254,0.8796101808547974,2e-06,5e-07,0.0,0.0007505616049456876,0.02112399140605703,0.021661742706783116,0.0008399316247960087,0.018128334544599056,0.018605637946166098,0.0009063299148692749,0.016123170091304928,0.018023685086518526,0.0009653019806137308,0.015439588518347591,0.020104518567677587,0.09972397983074188,0.3292103707790375,0.006907145492732525,880.0
848,joint,0.15508403070271015,0.9846280813217163,2e-06,5e-07,0.0,0.0008229933664551936,0.022532841889187694,0.019637074787169695,0.0009082549513550475,0.019389729131944478,0.01898671197704971,0.0009716987042338587,0.01761691115098074,0.015914715128019452,0.0010304643801646307,0.017195242922753096,0.020077394670806825,0.09804432839155197,0.2308877557516098,0.001953125,461.0
849,joint,0.15683509223163128,1.365484356880188,2e-06,5e-07,0.0,0.0007998164837772492,0.022279440599959344,0.018538494361564517,0.0008700273392605595,0.019264777074567974,0.018773088173475116,0.0009265214539482258,0.017328561167232692,0.01905436482047662,0.000979059492237866,0.01674758136505261,0.021273360936902463,0.09764664620161057,0.22153185307979584,0.0002899169921875,713.0
850,joint,0.21834775898605585,1.0631355047225952,2e-06,5e-07,0.0,0.0008578706328989938,0.02803590032272041,0.01973099570022896,0.0009291290552937426,0.024846450425684452,0.01789323304546997,0.0009900926379486918,0.023350952484179288,0.03889658424304798,0.0010494038215256296,0.02350960811600089,0.03825754328863695,0.09813582897186279,0.23330682516098022,0.00015767416334711015,588.0
851,joint,0.0979730668477714,0.5650003552436829,2e-06,5e-07,0.0,0.0007249938425957225,0.014767070417292416,0.013834050158038735,0.0008201509044738486,0.010817066999152303,0.012916522799059749,0.0008961549028754234,0.008590593264671043,0.012380969536025077,0.0009608083419152535,0.008526813035132363,0.012737873708829284,0.09972616285085678,0.3296085000038147,0.0032755534630268812,494.0
852,joint,0.1646813191473484,0.555001437664032,2e-06,5e-07,0.0,0.0009150643163593486,0.024195645877625793,0.01967253105249256,0.0009806369816942606,0.02082440588856116,0.020675393228884786,0.0010368635921622626,0.018958597618620843,0.017203597468324006,0.0010918668922386132,0.01872319058747962,0.020403532194904983,0.09902762621641159,0.26607275009155273,0.00128173828125,488.0
853,joint,0.16335337329655886,0.47925981879234314,2e-06,5e-07,0.0,0.0009053466783370823,0.02196345548145473,0.02246134460438043,0.000971232853771653,0.018131510354578495,0.02242200169712305,0.001033584150718525,0.01605512958485633,0.02051530871540308,0.001084213326976169,0.016169679001905024,0.021640561055392027,0.09827297180891037,0.23716221749782562,0.00014241537428461015,508.0
854,joint,0.17604016046971083,1.7084623575210571,2e-06,5e-07,0.0,0.0007588758890051395,0.02391784288920462,0.031849568942561746,0.0008381565421586856,0.0199391630012542,0.03054272331064567,0.000905350738321431,0.0172250535688363,0.015115220798179507,0.0009652376829762943,0.016410466050729156,0.01757249649381265,0.09816553443670273,0.2341175377368927,0.0012766520958393812,438.0
855,joint,0.1444337754510343,1.184111475944519,2e-06,5e-07,0.0,0.0007210997282527387,0.024578863580245525,0.017233768827281892,0.0008334283702424727,0.019999684387585148,0.01569246535655111,0.0009144589130301028,0.01732061940128915,0.01443093831767328,0.0009835409582592547,0.01692228694446385,0.014802617544773966,0.09822752326726913,0.2358519732952118,0.0007476806640625,778.0
856,joint,0.14155097398906946,0.7703978419303894,2e-06,5e-07,0.0,0.0008111923889373429,0.019260660279542208,0.018692749144975096,0.0008936971862567589,0.01576406043022871,0.019184575940016657,0.0009626792016206309,0.013522626948542893,0.020083750074263662,0.0010241097334073856,0.013015159056521952,0.018335715343710035,0.09978452324867249,0.34160682559013367,0.0071156821213662624,469.0
857,joint,0.167136387899518,0.7377371191978455,2e-06,5e-07,0.0,0.0008963179352576844,0.024448463460430503,0.02258278662338853,0.000972787405771669,0.020747281494550407,0.01905874558724463,0.0010343652975279838,0.018668998265638947,0.019317760248668492,0.0010930803036899306,0.018488364992663264,0.019827437005005777,0.09902705997228622,0.2660437822341919,0.0010121663799509406,588.0
858,joint,0.16975768562406301,0.8856164813041687,2e-06,5e-07,0.0,0.0008459062155452557,0.023150240653194487,0.02188362169545144,0.0009306169813498855,0.019045049441047013,0.02300713991280645,0.000999141760985367,0.01641838194336742,0.02336765208747238,0.0010568877478362992,0.015948069107253104,0.023104981402866542,0.09849634021520615,0.2441435158252716,0.0015716552734375,874.0
859,joint,0.17464729235507548,0.8443862199783325,2e-06,5e-07,0.0,0.0007791671087034047,0.022551024885615334,0.024652006453834474,0.0008784769379417412,0.01897551558795385,0.023669411952141672,0.0009509373921900988,0.016641464811982587,0.023220951145049185,0.0010167699365410954,0.01635309652192518,0.024958470254205167,0.09801734238862991,0.2301958054304123,0.0009562174673192203,874.0
860,joint,0.11087794392369688,0.9224045872688293,2e-06,5e-07,0.0,0.000643534520349931,0.019504225754644722,0.011628723557805642,0.0007569742301711813,0.016379873122787103,0.010504869918804616,0.0008401509985560551,0.014151325216516852,0.010269078833516687,0.0009190205673803575,0.014086933835642412,0.011193231854122132,0.09834901243448257,0.23943275213241577,0.0007171630859375,480.0
861,joint,0.1476522395387292,0.8927497863769531,2e-06,5e-07,0.0,0.0007510857831221074,0.025267444143537432,0.017216803214978427,0.0008586150215705857,0.020961832051398233,0.014943741727620363,0.0009449600693187676,0.017779704969143495,0.015614073316100985,0.0010176920259254985,0.016892285086214542,0.01540400239173323,0.09996582567691803,0.4337133765220642,0.0020294189453125,785.0
862,joint,0.2614322444424033,0.8365797996520996,2e-06,5e-07,0.0,0.0010198323361692019,0.03346349799539894,0.037667263532057405,0.0010795991256600246,0.02900904684793204,0.04340289859101176,0.0011305245134280995,0.0261383744655177,0.040583446505479515,0.0011775310777011327,0.025792843895033002,0.02096739353146404,0.09898824989795685,0.26407814025878906,0.0026753745041787624,660.0
863,joint,0.171299422159791,0.42103683948516846,2e-06,5e-07,0.0,0.0008659795203129761,0.023954799573402852,0.02394777740119025,0.0009552316696499474,0.02048998250393197,0.021123394719325006,0.0010200492324656807,0.018318863672902808,0.020868382969638333,0.0010777679563034326,0.018161069630878046,0.020516119606327266,0.09984273463487625,0.35736727714538574,0.0069325766526162624,877.0
864,joint,0.1720470292493701,1.1203981637954712,2e-06,5e-07,0.0,0.0008330715209012851,0.025222601951099932,0.017049435060471296,0.000921283288334962,0.0216060132952407,0.01546679314924404,0.0009932173779816367,0.019280979002360255,0.014246069360524416,0.0010585293275653385,0.018914740241598338,0.03645430179312825,0.09982194751501083,0.35115525126457214,0.006983439438045025,572.0
865,joint,0.15483472496271133,1.0708277225494385,2e-06,5e-07,0.0,0.0008459488162770867,0.020197268459014595,0.023723905556835234,0.0009229307106579654,0.016417659353464842,0.020778488949872553,0.0009865053507382981,0.013994971755892038,0.020383839611895382,0.0010415782744530588,0.013599061872810125,0.021942567895166576,0.09968236833810806,0.3221791088581085,0.0030110678635537624,778.0
866,joint,0.14685154566541314,1.0539610385894775,2e-06,5e-07,0.0,0.000831716155516915,0.021494130021892488,0.019339789636433125,0.0009251701994799078,0.018484251719200984,0.01671115224598907,0.0009933942492352799,0.016411840944783762,0.018578503833850846,0.0010600566674838774,0.015484835545066744,0.016536706767510623,0.0998673290014267,0.3658747971057892,0.006998698227107525,572.0
867,joint,0.234177720034495,0.7087804079055786,2e-06,5e-07,0.0,0.0008559096204407979,0.02553096995688975,0.0241475161164999,0.0009420481219422072,0.02272421304951422,0.022250988171435893,0.001008659935905598,0.021168990846490487,0.046559140930185094,0.0010674447767087258,0.021358300669817254,0.04656354361213744,0.0997927114367485,0.34354713559150696,0.004007975570857525,876.0
868,joint,0.19948941469192505,0.8940237760543823,2e-06,5e-07,0.0,0.0009470843942835927,0.02960500807967037,0.0244892539922148,0.0010094561876030639,0.026204998837783933,0.023030083626508713,0.0010646294831531122,0.024084914184641093,0.022220324375666678,0.001118811036576517,0.02376398438354954,0.021950863883830607,0.09853554517030716,0.24547415971755981,0.0011138916015625,778.0
869,joint,0.2373913824558258,3.259478807449341,2e-06,5e-07,0.0,0.0008202332355722319,0.03877267020288855,0.026202804234344512,0.000902181192941498,0.034166812140028924,0.02501327160280198,0.0009691040759207681,0.030767896852921695,0.025566876167431474,0.001021960109937936,0.028728443488944322,0.024459123145788908,0.0998351201415062,0.35500189661979675,0.0033416748046875,778.0
870,joint,0.15657128510065377,0.9113439321517944,2e-06,5e-07,0.0,0.0007876880117692053,0.019585075322538614,0.024261167855001986,0.00087290647206828,0.0164791556308046,0.021529478312004358,0.0009349215688416734,0.014417240774491802,0.020278083422454074,0.000997492839815095,0.014165406726533547,0.022262666665483266,0.09931866079568863,0.2839299738407135,0.004608154296875,778.0
871,joint,0.17583031952381134,0.6884493827819824,2e-06,5e-07,0.0,0.0008528084290446714,0.024645336030516773,0.02416848175926134,0.0009200386120937765,0.021902627137023956,0.01958868425572291,0.0009760643952176906,0.02026227372698486,0.020372267405036837,0.0010307633347110823,0.020210987713653594,0.020899985916912556,0.09882721304893494,0.2566525936126709,0.0009969075908884406,587.0
872,joint,0.1626897919923067,0.601504921913147,2e-06,5e-07,0.0,0.0008355716418009251,0.020834149298025295,0.025706268614158034,0.0009212677032337524,0.01747071259887889,0.021735662332503125,0.0009866164182312787,0.015503107642871328,0.020902110147289932,0.0010419203754281625,0.01546865189447999,0.02128375493339263,0.09997153282165527,0.44285696744918823,0.0036722819786518812,871.0
873,joint,0.09075315576046705,0.7982269525527954,2e-06,5e-07,0.0,0.0006574852632184047,0.013309818576090038,0.012915780360344797,0.0007303238526219502,0.010205981903709471,0.011671236017718911,0.0007885700033511966,0.008485006750561297,0.011540379491634667,0.0008391597439185716,0.008192064880859107,0.011417349858675152,0.09963168948888779,0.31476452946662903,0.00384521484375,468.0
874,joint,0.1165760604199022,0.45082783699035645,2e-06,5e-07,0.0,0.0006729254200763535,0.016489986708620563,0.01598982111318037,0.0007736399420537055,0.013352146255783737,0.014960747939767316,0.0008469740569125861,0.011200565262697637,0.014383561298018321,0.0009222908993251622,0.011035334609914571,0.015948067943099886,0.09951813519001007,0.3012995719909668,0.0018666585674509406,561.0
875,joint,0.0933292917907238,0.8427181839942932,2e-06,5e-07,0.0,0.0006743011836078949,0.012689572526142001,0.012328533746767789,0.0007665763550903648,0.010132361698197201,0.011565248714759946,0.0008298051689052954,0.008746479958062991,0.012894928164314479,0.0008862671456881799,0.008842135110171512,0.012973080738447607,0.09989623725414276,0.37816962599754333,0.006922404281795025,485.0
